Trajectories
100
		head:TopLeft			head:TopRight			head:BottomLeft			head:BottomRight			head:Whole			head:Brow			head:Tip			head:StickTopLeft			head:StickTopRight			head:StickBottomLeft			head:StickBottomRight			head:StickEnd			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
540	0	-35.499935	-340.830963	1007.482056	20.611298	-344.777252	1010.637024	-55.087448	-313.328094	963.253967	-1.258451	-317.237366	966.102478				7.181151	-253.103165	865.496399	166.022202	-362.200226	1208.151245	182.060989	-382.116364	1184.037842	123.369209	-323.104675	1215.995728	179.964798	-395.694244	1133.891357	122.421661	-334.643768	1166.998291			
541	0	-35.497936	-340.827881	1007.482788	20.613260	-344.774353	1010.637268	-55.085587	-313.325531	963.254700	-1.256607	-317.234924	966.103027				7.182223	-253.101654	865.495972	166.010284	-363.474823	1208.213501	182.057526	-383.224213	1184.021851	123.378265	-324.413208	1216.225952	180.005432	-396.377045	1133.872559	122.468437	-335.556763	1167.170288			
542	0	-35.495930	-340.824799	1007.483582	20.615242	-344.771484	1010.637634	-55.083725	-313.322968	963.255432	-1.254751	-317.232483	966.103638				7.183299	-253.100128	865.495483	166.001846	-364.799286	1208.254639	182.056900	-384.374817	1183.981323	123.391174	-325.774414	1216.444824	180.047134	-397.086761	1133.831665	122.517914	-336.506378	1167.330688			
543	0	-35.493904	-340.821716	1007.484436	20.617241	-344.768524	1010.638000	-55.081844	-313.320374	963.256226	-1.252882	-317.229980	966.104187				7.184377	-253.098602	865.495117	166.001587	-366.148560	1208.276001	182.062958	-385.547394	1183.918579	123.412491	-327.161987	1216.650513	180.091385	-397.813171	1133.771240	122.572136	-337.476868	1167.478882			
544	0	-35.491863	-340.818542	1007.485413	20.619259	-344.765533	1010.638489	-55.079952	-313.317780	963.257080	-1.251001	-317.227478	966.104919				7.185460	-253.097092	865.494812	166.014282	-367.497009	1208.279175	182.079453	-386.720917	1183.837036	123.446640	-328.549530	1216.840820	180.139526	-398.546021	1133.694458	122.633141	-338.452515	1167.614746			
545	0	-35.489807	-340.815430	1007.486328	20.621290	-344.762573	1010.638977	-55.078053	-313.315155	963.257935	-1.249108	-317.224945	966.105652				7.186545	-253.095505	865.494507	166.044281	-368.819489	1208.265503	182.109940	-387.874725	1183.739624	123.497772	-329.910828	1217.014771	180.192856	-399.275024	1133.603882	122.702759	-339.417755	1167.738037			
546	0	-35.487740	-340.812225	1007.487305	20.623339	-344.759491	1010.639404	-55.076138	-313.312469	963.258850	-1.247203	-317.222382	966.106384				7.187634	-253.093964	865.494202	166.095367	-370.092102	1208.237549	182.157455	-388.989105	1183.630005	123.569443	-331.220978	1217.171387	180.252487	-399.990509	1133.502808	122.782555	-340.357544	1167.849243			
547	0	-35.485664	-340.809082	1007.488281	20.625406	-344.756439	1010.639893	-55.074215	-313.309814	963.259827	-1.245285	-317.219788	966.107117				7.188727	-253.092377	865.493896	166.170624	-371.292877	1208.197632	182.224548	-390.045807	1183.511719	123.664497	-332.457153	1217.310059	180.319321	-400.683075	1133.394531	122.873756	-341.257965	1167.948486			
548	0	-35.483570	-340.805817	1007.489319	20.627491	-344.753387	1010.640503	-55.072281	-313.307159	963.260742	-1.243356	-317.217194	966.107910				7.189821	-253.090805	865.493652	166.272247	-372.402435	1208.148193	182.312927	-391.028717	1183.388672	123.784859	-333.599091	1217.430908	180.393967	-401.344299	1133.281982	122.977119	-342.106384	1168.036865			
549	0	-35.481457	-340.802612	1007.490417	20.629593	-344.750214	1010.641113	-55.070332	-313.304474	963.261780	-1.241414	-317.214569	966.108704				7.190919	-253.089188	865.493408	166.401306	-373.404419	1208.092651	182.423538	-391.924103	1183.264771	123.931396	-334.629822	1217.534302	180.476730	-401.966644	1133.168335	123.092949	-342.891968	1168.114624			
550	0	-35.479336	-340.799316	1007.491455	20.631712	-344.747101	1010.641724	-55.068378	-313.301758	963.262817	-1.239461	-317.211884	966.109497				7.192020	-253.087616	865.493103	166.557739	-374.286102	1208.033691	182.556412	-392.721130	1183.143555	124.103836	-335.536224	1217.621460	180.567612	-402.543732	1133.056641	123.220947	-343.605682	1168.183350			
551	0	-35.477203	-340.796021	1007.492676	20.633844	-344.743866	1010.642395	-55.066410	-313.299072	963.263916	-1.237497	-317.209229	966.110474				7.193122	-253.085968	865.492920	166.740295	-375.038666	1207.974243	182.710617	-393.411774	1183.028320	124.300735	-336.308990	1217.693359	180.666260	-403.070343	1132.949829	123.360329	-344.240753	1168.244019			
552	0	-35.475048	-340.792755	1007.493835	20.635996	-344.740692	1010.643127	-55.064434	-313.296356	963.265015	-1.235520	-317.206543	966.111389				7.194229	-253.084335	865.492798	166.946548	-375.657166	1207.917358	182.884277	-393.991455	1182.922729	124.519455	-336.943146	1217.751831	180.771957	-403.542603	1132.850464	123.509682	-344.792511	1168.297729			
553	0	-35.472889	-340.789398	1007.495056	20.638166	-344.737396	1010.643860	-55.062447	-313.293579	963.266113	-1.233532	-317.203796	966.112366				7.195337	-253.082687	865.492615	167.172882	-376.140808	1207.865723	183.074646	-394.458527	1182.829224	124.756256	-337.437897	1217.799316	180.883728	-403.958008	1132.760620	123.667122	-345.258514	1168.346436			
554	0	-35.470715	-340.786072	1007.496338	20.640350	-344.734161	1010.644653	-55.060448	-313.290802	963.267395	-1.231533	-317.201019	966.113342				7.196448	-253.081024	865.492493	167.414719	-376.492340	1207.821777	183.278183	-394.814514	1182.750854	125.006439	-337.796326	1217.837402	181.000229	-404.315186	1132.682739	123.830292	-345.638489	1168.390869			
555	0	-35.468521	-340.782684	1007.497681	20.642555	-344.730835	1010.645386	-55.058437	-313.287994	963.268555	-1.229522	-317.198212	966.114258				7.197561	-253.079391	865.492493	167.666672	-376.718292	1207.788086	183.490646	-395.063599	1182.689331	125.264481	-338.025146	1217.868896	181.119934	-404.614166	1132.618164	123.996452	-345.934174	1168.433228			
556	0	-35.466320	-340.779266	1007.498962	20.644773	-344.727448	1010.646362	-55.056423	-313.285187	963.269897	-1.227500	-317.195404	966.115417				7.198676	-253.077682	865.492432	167.922745	-376.827881	1207.766479	183.707367	-395.212524	1182.646240	125.524330	-338.134277	1217.896240	181.241074	-404.856232	1132.568604	124.162605	-346.149261	1168.474365			
557	0	-35.464104	-340.775848	1007.500427	20.647009	-344.724091	1010.647156	-55.054394	-313.282410	963.271118	-1.225466	-317.192596	966.116516				7.199793	-253.075989	865.492432	168.176590	-376.833038	1207.758911	183.923370	-395.270111	1182.623169	125.779587	-338.136169	1217.921753	181.361832	-405.043427	1132.535156	124.325592	-346.288971	1168.515625			
558	0	-35.461876	-340.772400	1007.501831	20.649258	-344.720673	1010.648132	-55.052357	-313.279572	963.272522	-1.223422	-317.189728	966.117615				7.200912	-253.074295	865.492432	168.421829	-376.747528	1207.766235	184.133591	-395.246674	1182.620605	126.023811	-338.045135	1217.947754	181.480286	-405.178955	1132.518433	124.482239	-346.359802	1168.558838			
559	0	-35.459633	-340.768890	1007.503296	20.651527	-344.717194	1010.649109	-55.050308	-313.276672	963.273865	-1.221367	-317.186798	966.118774				7.202033	-253.072556	865.492432	168.652298	-376.586273	1207.789795	184.333130	-395.153809	1182.639038	126.250893	-337.877075	1217.976318	181.594574	-405.266693	1132.518799	124.629478	-346.369263	1168.604858			
560	0	-35.457378	-340.765411	1007.504822	20.653812	-344.713715	1010.650024	-55.048248	-313.273804	963.275330	-1.219300	-317.183868	966.119995				7.203155	-253.070831	865.492493	168.862305	-376.364899	1207.829834	184.517426	-395.003754	1182.678101	126.455185	-337.648163	1218.009888	181.702942	-405.311157	1132.536377	124.764496	-346.325653	1168.654419			
561	0	-35.455116	-340.761902	1007.506348	20.656115	-344.710236	1010.651123	-55.046185	-313.270935	963.276794	-1.217223	-317.180969	966.121216				7.204280	-253.069107	865.492493	169.046875	-376.099060	1207.886841	184.682510	-394.808929	1182.737549	126.631828	-337.374786	1218.049805	181.803711	-405.317230	1132.571289	124.884789	-346.237640	1168.708984			
562	0	-35.452835	-340.758362	1007.508057	20.658432	-344.706696	1010.652161	-55.044109	-313.268005	963.278259	-1.215135	-317.177948	966.122498				7.205406	-253.067337	865.492615	169.201996	-375.803833	1207.960083	184.824997	-394.581451	1182.816528	126.776901	-337.072571	1218.097534	181.895554	-405.290039	1132.622803	124.988358	-346.113831	1168.768921			
563	0	-35.450542	-340.754791	1007.509583	20.660763	-344.703064	1010.653381	-55.042030	-313.265076	963.279785	-1.213037	-317.174957	966.123779				7.206533	-253.065582	865.492737	169.324692	-375.493225	1208.049561	184.942398	-394.332947	1182.913574	126.887665	-336.756226	1218.154053	181.977280	-405.234894	1132.690430	125.073639	-345.962860	1168.834717			
564	0	-35.448238	-340.751160	1007.511230	20.663115	-344.699463	1010.654541	-55.039936	-313.262177	963.281311	-1.210927	-317.171936	966.125122				7.207662	-253.063797	865.492920	169.413177	-375.179962	1208.153687	185.033066	-394.074097	1183.027100	126.962524	-336.438843	1218.219971	182.048126	-405.157135	1132.773315	125.139725	-345.792786	1168.906616			
565	0	-35.445927	-340.747559	1007.513062	20.665478	-344.695801	1010.655762	-55.037834	-313.259216	963.283020	-1.208808	-317.168854	966.126526				7.208792	-253.062012	865.493103	169.466888	-374.875000	1208.271606	185.096313	-393.814362	1183.155762	127.001152	-336.131531	1218.295654	182.107498	-405.061859	1132.870239	125.186249	-345.611237	1168.984741			
566	0	-35.443592	-340.743896	1007.514832	20.667860	-344.692108	1010.657043	-55.035717	-313.256195	963.284668	-1.206678	-317.165802	966.127930				7.209924	-253.060196	865.493408	169.486404	-374.587341	1208.401855	185.132355	-393.561890	1183.297241	127.004463	-335.843719	1218.380859	182.155258	-404.954010	1132.979858	125.213470	-345.425079	1169.069336			
567	0	-35.441257	-340.740265	1007.516602	20.670259	-344.688416	1010.658386	-55.033604	-313.253235	963.286316	-1.204538	-317.162659	966.129333				7.211056	-253.058380	865.493713	169.473511	-374.324097	1208.542236	185.142288	-393.323547	1183.449707	126.974525	-335.582367	1218.474976	182.191528	-404.838196	1133.101318	125.222191	-345.240143	1169.159790			
568	0	-35.438904	-340.736572	1007.518555	20.672674	-344.684662	1010.659668	-55.031475	-313.250183	963.288147	-1.202387	-317.159546	966.130920				7.212189	-253.056549	865.493958	169.431015	-374.090363	1208.691284	185.128098	-393.104523	1183.611206	126.914474	-335.352753	1218.577515	182.216751	-404.718658	1133.233032	125.213783	-345.061707	1169.255981			
569	0	-35.436539	-340.732849	1007.520447	20.675104	-344.680847	1010.661133	-55.029335	-313.247162	963.289917	-1.200226	-317.156342	966.132385				7.213323	-253.054703	865.494324	169.362656	-373.889557	1208.846924	185.092377	-392.908783	1183.779175	126.828346	-335.157837	1218.687256	182.231644	-404.599243	1133.373657	125.190094	-344.893921	1169.357056			
570	0	-35.434166	-340.729095	1007.522339	20.677547	-344.677032	1010.662537	-55.027191	-313.244141	963.291687	-1.198056	-317.153168	966.134033				7.214457	-253.052826	865.494629	169.272797	-373.723328	1209.007324	185.038345	-392.739044	1183.951904	126.720932	-334.999146	1218.803345	182.237183	-404.483490	1133.521484	125.153320	-344.740265	1169.463013			
571	0	-35.431778	-340.725342	1007.524353	20.680010	-344.673157	1010.664124	-55.025036	-313.241028	963.293640	-1.195875	-317.149902	966.135681				7.215592	-253.050980	865.495056	169.166397	-373.591888	1209.170410	184.969666	-392.596863	1184.127075	126.597557	-334.876465	1218.924072	182.234497	-404.374451	1133.675171	125.105980	-344.603333	1169.573120			
572	0	-35.429379	-340.721558	1007.526489	20.682486	-344.669220	1010.665527	-55.022881	-313.237976	963.295532	-1.193685	-317.146667	966.137268				7.216729	-253.049072	865.495422	169.048752	-373.494415	1209.334473	184.890259	-392.482880	1184.303223	126.463814	-334.788605	1219.048340	182.224915	-404.274719	1133.833618	125.050812	-344.485077	1169.686401			
573	0	-35.426968	-340.717712	1007.528564	20.684980	-344.665283	1010.667175	-55.020710	-313.234863	963.297485	-1.191485	-317.143341	966.139038				7.217865	-253.047195	865.495911	168.925262	-373.429108	1209.497803	184.804153	-392.396912	1184.478149	126.325485	-334.733246	1219.174927	182.209824	-404.186768	1133.995117	124.990623	-344.386780	1169.802612			
574	0	-35.424541	-340.713867	1007.530701	20.687487	-344.661285	1010.668762	-55.018528	-313.231750	963.299500	-1.189276	-317.140076	966.140747				7.219001	-253.045288	865.496399	168.801163	-373.393707	1209.658691	184.715408	-392.338257	1184.650757	126.188156	-334.707733	1219.302368	182.190674	-404.112488	1134.158813	124.928246	-344.309357	1169.921021			
575	0	-35.422108	-340.710022	1007.532959	20.690010	-344.657288	1010.670410	-55.016350	-313.228607	963.301514	-1.187057	-317.136719	966.142517				7.220138	-253.043350	865.496948	168.681473	-373.385559	1209.815918	184.627792	-392.305786	1184.819458	126.057121	-334.708893	1219.429810	182.168884	-404.053528	1134.323120	124.866364	-344.253296	1170.041138			
576	0	-35.419670	-340.706116	1007.535217	20.692549	-344.653259	1010.672241	-55.014156	-313.225433	963.303650	-1.184828	-317.133301	966.144409				7.221274	-253.041412	865.497498	168.570679	-373.401947	1209.968384	184.544815	-392.298340	1184.983398	125.937134	-334.733704	1219.556274	182.145889	-404.011414	1134.487427	124.807510	-344.218781	1170.162476			
577	0	-35.417210	-340.702179	1007.537476	20.695105	-344.649170	1010.674011	-55.011959	-313.222290	963.305786	-1.182591	-317.129913	966.146240				7.222411	-253.039444	865.498047	168.472610	-373.440338	1210.115234	184.469513	-392.314423	1185.141479	125.832230	-334.779236	1219.681030	182.122955	-403.987244	1134.650391	124.753883	-344.205841	1170.284668			
578	0	-35.414749	-340.698242	1007.539856	20.697676	-344.644989	1010.675781	-55.009754	-313.219086	963.307983	-1.180344	-317.126495	966.148193				7.223547	-253.037476	865.498718	168.390366	-373.498505	1210.255859	184.404297	-392.352875	1185.293213	125.745636	-334.842957	1219.803467	182.101257	-403.981934	1134.811157	124.707336	-344.214325	1170.407471			
579	0	-35.412266	-340.694244	1007.542236	20.700258	-344.640839	1010.677673	-55.007538	-313.215851	963.310242	-1.178088	-317.122986	966.150085				7.224684	-253.035522	865.499390	168.326019	-373.574707	1210.390381	184.351074	-392.412598	1185.438232	125.679550	-334.922913	1219.923340	182.081757	-403.996307	1134.969604	124.669334	-344.244080	1170.530762			
580	0	-35.409782	-340.690247	1007.544739	20.702860	-344.636658	1010.679626	-55.005314	-313.212646	963.312500	-1.175823	-317.119476	966.152161				7.225820	-253.033524	865.500061	168.280853	-373.667603	1210.518555	184.310928	-392.492767	1185.576904	125.635208	-335.017670	1220.040894	182.065323	-404.030975	1135.124634	124.640869	-344.295044	1170.654663			
581	0	-35.407288	-340.686218	1007.547241	20.705475	-344.632385	1010.681519	-55.003090	-313.209381	963.314819	-1.173549	-317.115997	966.154236				7.226954	-253.031494	865.500732	168.255112	-373.776520	1210.640991	184.284348	-392.592743	1185.709106	125.612747	-335.126526	1220.156372	182.052551	-404.086334	1135.276245	124.622490	-344.367126	1170.779053			
582	0	-35.404774	-340.682190	1007.549744	20.708105	-344.628082	1010.683533	-55.000858	-313.206146	963.317139	-1.171267	-317.112427	966.156311				7.228089	-253.029495	865.501587	168.248123	-373.901367	1210.758423	184.271133	-392.712280	1185.835571	125.611397	-335.249237	1220.270264	182.043945	-404.162628	1135.423950	124.614304	-344.460144	1170.904419			
583	0	-35.402256	-340.678101	1007.552368	20.710749	-344.623810	1010.685669	-54.998619	-313.202820	963.319580	-1.168975	-317.108795	966.158447				7.229223	-253.027435	865.502380	168.258408	-374.042419	1210.871826	184.270493	-392.851318	1185.957031	125.629379	-335.386383	1220.383545	182.039719	-404.260071	1135.567505	124.616028	-344.574158	1171.030762			
584	0	-35.399727	-340.673981	1007.554993	20.713409	-344.619415	1010.687805	-54.996372	-313.199554	963.322083	-1.166676	-317.105164	966.160645				7.230356	-253.025406	865.503174	168.283798	-374.200470	1210.982178	184.281113	-393.010101	1186.074341	125.664223	-335.538879	1220.496948	182.040054	-404.378632	1135.707275	124.626984	-344.709167	1171.158813			
585	0	-35.397190	-340.669830	1007.557739	20.716084	-344.615021	1010.690002	-54.994118	-313.196198	963.324585	-1.164367	-317.101501	966.162781				7.231488	-253.023331	865.504089	168.321564	-374.376648	1211.091187	184.301254	-393.189026	1186.188721	125.712799	-335.708099	1220.611816	182.044907	-404.518127	1135.842773	124.646248	-344.865234	1171.288696			
586	0	-35.394642	-340.665710	1007.560486	20.718773	-344.610565	1010.692261	-54.991859	-313.192871	963.327148	-1.162051	-317.097809	966.165100				7.232619	-253.021240	865.505005	168.368515	-374.572479	1211.199829	184.328934	-393.388580	1186.301270	125.771568	-335.895905	1220.729370	182.054199	-404.678314	1135.974609	124.672638	-345.042419	1171.421143			
587	0	-35.392082	-340.661530	1007.563354	20.721476	-344.606110	1010.694519	-54.989590	-313.189545	963.329773	-1.159726	-317.094086	966.167480				7.233749	-253.019150	865.505920	168.421326	-374.789520	1211.310059	184.361923	-393.609375	1186.412964	125.836731	-336.104187	1220.850586	182.067688	-404.858765	1136.102905	124.704872	-345.240692	1171.556641			
588	0	-35.389515	-340.657288	1007.566223	20.724194	-344.601562	1010.696899	-54.987324	-313.186127	963.332520	-1.157393	-317.090332	966.169861				7.234878	-253.017044	865.506958	168.476593	-375.029358	1211.422852	184.397995	-393.851929	1186.525146	125.904472	-336.334930	1220.977051	182.085251	-405.058899	1136.227783	124.741623	-345.459961	1171.695312			
